,word,count
368,tiktok,2
369,marlysfranciscony,6
370,alguien,18
371,necesito,39
372,opiniones,1
373,☹️☹️,1
374,chivirica,2
375,✨😂,1
376,sabor,1
377,sascha,1
378,fitness,1
379,recomiendan,1
380,probé,1
381,chocolate,5
382,coco,2
383,fatibj,1
384,cambia,1
385,nombre,3
386,enviciada,1
387,blindspot,2
388,código,19
389,qr,1
390,agreguenme,1
391,fit💪🏼🏋️‍♀️,1
392,teamdoritos,1
393,stop,1
394,leche,1
395,ron,2
396,cerveza,1
397,sangría,1
398,vodka,1
399,tequila,1
400,domingo,2
401,viendo,4
402,baby,3
403,diez,1
404,doy,2
405,veinte✨,1
406,✨quiere,1
407,duerme,1
408,meant,1
409,much,1
410,more,1
411,than,1
412,postulaciones,1
413,abiertas,1
414,recibo,1
415,cv,1
416,dm,2
417,🙋🏻‍♀️,1
418,veo,2
419,gordito,1
420,rebajo,1
421,puso,2
422,cuarentena,7
423,trending,1
424,suena,1
425,bloqueado,3
426,linda,4
427,vieras,1
428,crees,3
429,sabes,7
430,supieras💋💯,1
431,¿recuerdas,1
432,uniste,1
433,twitter,3
434,¡yo,1
435,mianiversariodetwitter,1
436,publicando,1
437,estupideces,1
438,🥺❤️,1
439,sólido,2
440,salsaaaaa,1
441,jajajajajajsjajajajajajajajajajjaajjajajajsjajajsjajajaj,1
442,cuento,1
443,estabilidad,2
444,emocional,3
445,depende,1
446,llevo,1
447,saquen,2
448,propias,1
449,conclusiones,1
450,pringles💔,1
451,cachapa,1
452,busca,2
453,jaja,1
454,archiva,1
455,chat,1
456,silencia,1
457,hablar,2
458,imposible,4
459,respondes,2
460,acetaminofén,1
461,cada,4
462,siquiera,1
463,metida,1
464,pasé,3
465,peak,3
466,problemas,3
467,desapareciera,1
468,solucionaría,2
469,cerealesantes,1
470,😭😭😭😭😭😭😭😭😭,1
471,destruir,1
472,descubrir,1
473,secretos,1
474,coger,1
475,maletas,1
476,irme,2
477,noches,2
478,chucherías,2
479,abrazo,5
480,franciscony,4
481,bello,1
482,tl💕,1
483,jajajajajajajja,1
484,soyyyyyyy,1
485,novio,6
486,jajajajajaja,3
487,amooooooooo,2
488,mundo,5
489,mundial👩🏻‍🤝‍👩🏼💕💕💕,1
490,teampirulín,1
491,favoritas,2
492,arepascondiablito,1
493,vean,2
494,haciendo,2
495,ridículo,1
496,círculo,1
497,invocación,1
498,disculpen,1
499,peeeerooo,1
500,sabroso,4
501,vivir,6
502,darle,4
503,explicaciones,2
504,uppppppsssss,1
505,jajsjajaj,1
506,💕💕💕💕,1
507,explica,1
508,soltería,1
509,cancelaron,1
510,tenis,2
511,entrenamiento,4
512,radical,1
513,poner,2
514,pelota,1
515,sáquenme,3
516,coñoooooooooo,1
517,nooooooooooooooo,1
518,único,4
519,vacuna,1
520,empanadasdemechada,1
521,entonces,3
522,ivermectina,1
523,sirve,2
524,excelente,5
525,llegue,1
526,✨delivery,1
527,sorpresa,1
528,hamburguesa✨,1
529,joynerb,5
530,invitasssss,1
531,ausilio,1
532,destinedtodie,1
533,🚨🚨🚨🚨🚨🚨,1
534,odio,3
535,buenos,9
536,días,16
537,país,10
538,ex,1
539,volver,1
540,ahogarme,1
541,sabe,2
542,enseñaste,1
543,pensaba,1
544,iba,4
545,viva,1
546,invento,1
547,semana,7
548,sábados,1
549,domingos,1
550,resultado,1
551,puedo,5
552,moverme,1
553,cansadita,11
554,discoteca,1
555,decía,2
556,moría,2
557,ah,1
558,respiras,1
559,hola,15
560,playa,2
561,decirle,1
562,aunque,4
563,entendido,1
564,podremos,1
565,juntos,1
566,querer,1
567,locura,3
568,✨esmaltado,1
569,semipermanente,1
570,bendición,1
571,cuida,1
572,¡gracias,1
573,antonella,1
574,👀😂🍻,1
575,celular,1
576,nuevo,6
577,urgentemente,3
578,cuchi,1
579,appeal,1
580,bailar,3
581,capítulo,2
582,iv,3
583,✨polarcita✨,1
584,implica,2
585,salirme,1
586,dieta,7
587,quieroooooooooo😭😭😭😭😭😭😭😭😭😭😭😭,1
588,ay,5
589,anda,2
590,mil,4
591,veces,4
592,perrear,3
593,aguanto,1
594,🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘,1
595,amigooos,1
596,tiktok🥺,1
597,dicen,1
598,flaquita,1
599,verías,1
600,epa,1
601,quierooooooo,1
602,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1
603,pie,1
604,limóooooooooonnnnnn😍😍😍😍😍😍😍😍😍😍,1
605,pal,3
606,sorda,1
607,dulcito,1
608,vaina,2
609,tan,8
610,real,1
611,seria,1
612,buena,3
613,graduación,1
614,encanta,1
615,hafido,1
616,graciaaaas,1
617,❤️❤️,1
618,✨claro,1
619,yes✨,1
620,¿vas,1
621,lanzar,1
622,esfuerzo,2
623,hiciste,1
624,bebiendo,1
625,desgraciado,1
626,fin,5
627,respuestas,3
628,coye,1
629,siii,2
630,golfeados,1
631,queso,1
632,😍😍😍,2
633,gabobuch,1
634,partir,1
635,mañana,2
636,😂😂,2
637,horrocruxesh,1
638,✨hoy,1
639,jodan,1
640,mandar,2
641,toditos✨,1
642,peter,1
643,kavinsky,1
644,who,1
645,isjuan,1
646,recuerda,2
647,travesía,1
648,mari,1
649,angelicarr,1
650,muchas,18
651,graciaaas💕💕,1
652,mfloressalazar,2
653,graciaaas❤️,3
