,word,count
390,bendiga,3
391,peligro,1
392,puta😾,1
393,vi,6
394,muchas,2
395,personitas,1
396,lindas,1
397,verdad,20
398,pesar,2
399,dolor,1
400,cabeza,1
401,fastidioso😾,1
402,perdón,10
403,aerialdans,1
404,lluviecita,1
405,diciendo,4
406,mohoso,1
407,sometimes,1
408,walking,2
409,out,3
410,is,5
411,the,34
412,one,5
413,thing,2
414,will,2
415,find,2
416,right,1
417,acepto,5
418,paulinaeb,5
419,dilo,2
420,duro,3
421,camilagon,10
422,aparte,1
423,dejaron,2
424,pollo,2
425,abuso,1
426,laboral,1
427,foreverfriki,10
428,sabes,2
429,guaira,1
430,lejos,2
431,lukirikid,5
432,granada,1
433,fruta,1
434,recién,1
435,salido,1
436,horno,1
437,única,1
438,respuesta,2
439,correcta,1
440,alvaroaasg,2
441,marianolololo,3
442,labios,1
443,quieres,2
444,probar,1
445,soyandyv,5
446,amo,36
447,we,5
448,idanieldd,12
449,sufriendo,1
450,circ,1
451,itos,1
452,😭😭,8
453,mental,2
454,rumbita,1
455,tratando,1
456,olvidarme,1
457,prelaboratorio,2
458,moisses,4
459,same,5
460,😔🤟🏼,1
461,wele,1
462,feed,1
463,supieras,1
464,pasa,4
465,cada,1
466,vez,8
467,veooooo,1
468,experto,1
469,confiaron,2
470,justamente,2
471,semana,5
472,respirar,1
473,csm,2
474,auxilio,1
475,mucha,5
476,responsabilidad,1
477,ahmanzo,59
478,sacarme,1
479,cédula,1
480,morir,1
481,sieres,1
482,gracioso,2
483,faltaba,1
484,aquí,5
485,evadiendo,1
486,responsabilidades,1
487,leo,4
488,viendo,3
489,tweet,4
490,here,2
491,goooo,1
492,tomó,1
493,microclase,1
494,fotografía,1
495,ganarse,1
496,cariño😔,1
497,know,4
498,swing,2
499,with,4
500,for,4
501,fences,1
502,sit,1
503,in,9
504,trenches,1
505,pintar,1
506,cambios,1
507,paoladelgadou,7
508,jcxrlosbg,9
509,omarenrique,14
510,mp,14
511,único,2
512,molesta,2
513,rising,2
514,estableciste,1
515,severos,1
516,hago,2
517,cerrarme,1
518,cierto,2
519,ves,7
520,aja,1
521,odias,2
522,prefiero,2
523,muert,1
524,oks,1
525,think,3
526,loved,1
527,too,3
528,much,1
529,be,7
530,used,1
531,discarded,1
532,jose,1
533,dimelo,1
534,ahora,6
535,promesa,1
536,quiles’,1
537,version,2
538,weno,1
539,anyways,1
540,terminé,2
541,young,3
542,royals,3
543,procederé,1
544,tarme,1
545,meu,2
546,deussssss,1
547,kenztorres,1
548,diente,1
549,sigo,2
550,mamaguebo,2
551,vea,3
552,pateo,1
553,culo,2
554,skip,1
555,mojito,1
556,dame,1
557,cuba,1
558,libre,1
559,merenguetón,1
560,miren,3
561,hambre,2
562,terminaré,1
563,mas,3
564,xnackyguy,11
565,it’s,5
566,jamás,4
567,🥺👉🏼👈🏼,1
568,sufrición,1
569,ataque,3
570,temón,1
571,mariesshelf,1
572,marie🥺♥️,1
573,mando,1
574,fuerza,3
575,abrazo,3
576,grande,3
577,elianavap,6
578,dile,6
579,sisoy,3
580,mibida,3
581,famoso,1
582,kttqr,2
583,jshsoaosdb,1
584,gabysininternet,3
585,pose,1
586,all,5
587,luisgolindano,1
588,😳😳,7
589,descargué,2
590,página🥺,1
591,así,9
592,streaming,2
593,amazon,1
594,prime,1
595,carlosdanpr,1
596,gets,2
597,worse,1
598,pain,1
599,office,3
600,vacío,1
601,existencial,1
602,contéstame,2
603,mensajes,1
604,stoy,1
605,crisis,1
606,hola,8
607,quieren,1
608,ver,8
609,película,1
610,requisitos,1
611,dejarme,1
612,plantado,2
613,quedarse,3
614,dormidos,1
615,puedes,4
616,sacar,2
617,😔👍🏼,4
618,grité,1
619,angel,12
620,so,2
621,true,1
622,king,1
623,owo,2
624,alegra,1
625,cierre,1
626,🥺🥺🥺,3
627,faltan,1
628,dos,5
629,episodios,1
630,two,1
631,mimir,1
632,smh,2
633,tinaotravez,8
634,hice,3
635,venga,1
636,primero,4
637,estudié,1
638,venciendo,1
639,sistema,1
640,encanta,2
641,pongo,1
642,full,1
643,cositas,1
644,edits,1
645,vainas,3
646,regularme,1
647,olvido,1
648,creatividad,1
649,flowingggg,1
650,😎🤟🏼,2
651,tf,1
652,arroz,1
653,cleversafo,2
654,encantaaa,1
655,aber,9
656,luego,2
657,hecho,3
658,ambos,2
659,invitan,1
660,vayan,1
661,darme,1
662,dormi,1
663,sabroso,1
664,nojoda,1
665,luiispuerta,5
666,puerta🥺🥺,1
667,ninguno,1
668,instrumentos,1
669,lista,1
670,piano,1
671,aprender,1
672,tocar,1
673,batería,1
674,entonces,2
675,evaluarías,1
676,definición,2
677,arcsenh,1
678,creo,9
679,quedaría,1
680,ln,1
681,raiz,1
682,ah,6
683,aplicando,1
684,inversa,1
685,makes,1
686,sense,1
687,senh,1
688,igualas,1
689,am,2
690,horny,1
691,pareció,1
692,sencillo,1
693,examen¿,1
694,jeje,1
695,aguanto,1
696,extraño,2
697,batman,1
698,killing,1
699,joke,1
700,qn,5
701,noche,2
702,lluviosa,1
703,empanada,1
704,fernanflo,1
705,ofrece,1
706,porro,1
707,aceptas,1
708,fumo,1
709,acostumbrado,1
710,blonde,1
711,long,2
712,hair,2
713,owen,1
714,wilson,1
715,acabo,2
716,dar,1
717,everybody,1
718,moved,1
719,mierda,2
720,loki,2
721,harto,3
722,esquivar,1
723,spoilers,1
724,visto,2
725,persona,5
726,últimamente,2
727,sipi,1
728,dieron,3
729,favorite,3
730,crime,3
731,ivanshw,5
732,jshsksns,1
733,gordo,2
734,refería,1
735,ando,1
736,sour,1
737,prom,1
738,aaaa😭😭,1
739,debería,2
740,estudiando,3
741,ever,1
742,wanted,1
743,was,5
744,enough,2
745,climax,1
746,gaspar,1
747,noé,1
748,rara,1
749,conan,1
750,yop,1
751,asies,2
752,aaaaaaaaaaaa,1
753,amoooo,1
754,jakajsjs,1
755,manera,3
756,veces,3
757,kelly,1
758,cerebro,1
759,temporada,4
760,parciales,1
761,mmm,2
762,perfecto,1
763,tener,6
764,bajón✨,1
765,rlici,2
766,us,4
767,aprendan,1
768,respetar,1
769,espacios,1
770,demás,2
771,invasivos,1
772,theaternat,1
773,jshsjsj,1
774,ecología,1
775,profesor,2
776,hacía,1
777,preámbulo,1
778,tema,1
779,sustentabilidad,1
780,ligaba,1
781,liderazgo,1
782,propósito,1
783,pride,3
784,agrupación,1
785,coordino,1
786,hicimos,1
787,post,2
788,genial,1
789,amor♥️,1
790,uwuwuwuwuwu,1
791,lqm,6
792,bua,4
793,ske,1
794,literal,4
795,entregamos,1
796,minutos,2
797,veo,3
798,exito,1
799,😎👍🏼,2
800,happy,1
801,y’all🏳️‍🌈♥️,1
802,valientes,1
803,hacerte,1
804,valer,1
805,frente,1
806,listo,1
807,hacerlo,1
808,ambas,2
809,maneras,1
810,increíble,1
811,amo♥️,1
812,thecherrybonbon,5
813,carrera,1
814,🥰✨,1
815,seijas,2
816,pinche,3
817,madre,1
818,mandó,1
819,prestarle,1
820,atención,2
821,clases,4
822,andar,1
823,versión,1
824,acústica,1
825,state,1
826,grace,1
827,dejó,1
828,piso,1
829,ascendente,1
830,venus,1
831,afortunado,1
832,contactos,1
833,😻🙌🏻,1
834,amooo🥺🥺,1
835,claro,2
836,más🤷‍♀️,1
837,durmiendo,1
838,gaby,1
839,💀💀,1
840,😳😳😳😳,1
841,holaaaaa,1
842,personas,4
843,encima,1
844,noooo,2
845,siso,1
846,sentaste,1
847,watched,1
848,part,1
849,myself,1
850,die,1
851,poeta,1
852,humbe,2
853,cause,2
854,honestly,1
855,believed,1
856,confirmo,1
857,chivirika,2
858,tell,2
859,we’ll,2
860,just,2
861,fine,2
862,hablas,1
863,tres,2
864,buenísimas,1
865,soon,1
866,you’ll,1
867,get,3
868,better,1
869,recuerda,2
870,abuelo😔,1
871,persephone,1
872,numerosos,1
873,hechos,1
874,carlossssluis,2
875,tupapivic,7
876,besenme,1
877,gt,1
878,servicio,1
879,muteando,1
880,tiren,1
881,piedra,1
882,ojito,1
883,machape,1
884,gra,1
885,maybe,1
886,dw,1
887,dolby,1
888,atmos,1
889,hizo,3
890,gordo😙😙,1
891,felicítenme,1
892,ven,3
893,hijo,2
894,montado😠😠,1
895,boliguann,6
896,tas,3
897,acostumbrarme,1
898,🤠👍🏼,1
899,dianaroa,14
900,untalsiso,15
901,ungarrido,3
902,tampoco,1
903,grupo,3
904,come,1
905,real,1
906,tambn,1
907,betancum,1
908,pensando,4
909,moment,2
910,knew,2
911,tv,1
912,lanzar,1
913,ventana,3
914,notjhonagain,4
915,cosa,1
916,😠😠,2
917,terminamos,1
918,termine,3
919,🥰😍✌🏼,1
920,luismac,15
921,omar,1
922,creas,1
